date,Tipo de cambio dólar,Precio del cobre refinado BML (dólar-libra),Tasa de política monetaria (TPM),Unidad de fomento (UF),Imacec (Base 2018 = 100),IPC General (Base 2023 = 100)
2020-01-01,,,,28310.86,99.726585989509,104.24
2020-01-02,748.74,2.8069,1.75,28311.77,99.726585989509,104.24
2020-01-03,754.16,2.7892,1.75,28312.68,99.726585989509,104.24
2020-01-04,754.16,2.7892,1.75,28313.6,99.726585989509,104.24
2020-01-05,754.16,2.7892,1.75,28314.51,99.726585989509,104.24
2020-01-06,758.49,2.7957,1.75,28315.42,99.726585989509,104.24
2020-01-07,771.82,2.7688,1.75,28316.33,99.726585989509,104.24
2020-01-08,773.12,2.7735,1.75,28317.25,99.726585989509,104.24
2020-01-09,766.83,2.7794,1.75,28318.16,99.726585989509,104.24
2020-01-10,764.69,2.7907,1.75,28319.07,99.726585989509,104.24
2020-01-11,764.69,2.7907,1.75,28319.99,99.726585989509,104.24
2020-01-12,764.69,2.7907,1.75,28320.9,99.726585989509,104.24
2020-01-13,770.56,2.7908,1.75,28321.81,99.726585989509,104.24
2020-01-14,777.66,2.7997,1.75,28322.73,99.726585989509,104.24
2020-01-15,772.29,2.8419,1.75,28323.64,99.726585989509,104.24
2020-01-16,772.01,2.8441,1.75,28324.55,99.726585989509,104.24
2020-01-17,773.36,2.8361,1.75,28325.47,99.726585989509,104.24
2020-01-18,773.36,2.8361,1.75,28326.38,99.726585989509,104.24
2020-01-19,773.36,2.8361,1.75,28327.29,99.726585989509,104.24
2020-01-20,771.38,2.8354,1.75,28328.21,99.726585989509,104.24
2020-01-21,769.93,2.8337,1.75,28329.12,99.726585989509,104.24
2020-01-22,770.5,2.8274,1.75,28330.03,99.726585989509,104.24
2020-01-23,772.12,2.7799,1.75,28330.95,99.726585989509,104.24
2020-01-24,771.94,2.755,1.75,28331.86,99.726585989509,104.24
2020-01-25,771.94,2.755,1.75,28332.77,99.726585989509,104.24
2020-01-26,771.94,2.755,1.75,28333.69,99.726585989509,104.24
2020-01-27,776.52,2.7016,1.75,28334.6,99.726585989509,104.24
2020-01-28,787.86,2.6761,1.75,28335.51,99.726585989509,104.24
2020-01-29,788.13,2.5925,1.75,28336.43,99.726585989509,104.24
2020-01-30,788.18,2.5742,1.75,28337.34,99.726585989509,104.24
2020-01-31,797.96,2.5459,1.75,28338.25,99.726585989509,104.24
2020-02-01,797.96,2.5459,1.75,28339.17,95.777693546887,104.71
2020-02-02,797.96,2.5459,1.75,28340.08,95.777693546887,104.71
2020-02-03,799.11,2.5257,1.75,28341.0,95.777693546887,104.71
2020-02-04,790.92,2.518,1.75,28341.91,95.777693546887,104.71
2020-02-05,781.78,2.4964,1.75,28342.82,95.777693546887,104.71
2020-02-06,776.99,2.5376,1.75,28343.74,95.777693546887,104.71
2020-02-07,779.12,2.5871,1.75,28344.65,95.777693546887,104.71
2020-02-08,779.12,2.5871,1.75,28345.56,95.777693546887,104.71
2020-02-09,779.12,2.5871,1.75,28346.48,95.777693546887,104.71
2020-02-10,788.8,2.5956,1.75,28352.33,95.777693546887,104.71
2020-02-11,795.88,2.562,1.75,28358.18,95.777693546887,104.71
2020-02-12,792.48,2.5636,1.75,28364.03,95.777693546887,104.71
2020-02-13,788.33,2.5988,1.75,28369.88,95.777693546887,104.71
2020-02-14,795.12,2.6068,1.75,28375.73,95.777693546887,104.71
2020-02-15,795.12,2.6068,1.75,28381.59,95.777693546887,104.71
2020-02-16,795.12,2.6068,1.75,28387.44,95.777693546887,104.71
2020-02-17,792.73,2.6183,1.75,28393.3,95.777693546887,104.71
2020-02-18,791.95,2.6085,1.75,28399.15,95.777693546887,104.71
2020-02-19,796.9,2.6294,1.75,28405.01,95.777693546887,104.71
2020-02-20,797.4,2.6065,1.75,28410.87,95.777693546887,104.71
2020-02-21,804.74,2.6063,1.75,28416.73,95.777693546887,104.71
2020-02-22,804.74,2.6063,1.75,28422.6,95.777693546887,104.71
2020-02-23,804.74,2.6063,1.75,28428.46,95.777693546887,104.71
2020-02-24,809.82,2.5891,1.75,28434.32,95.777693546887,104.71
2020-02-25,810.2,2.6064,1.75,28440.19,95.777693546887,104.71
2020-02-26,807.96,2.57,1.75,28446.06,95.777693546887,104.71
2020-02-27,811.1,2.5686,1.75,28451.93,95.777693546887,104.71
2020-02-28,816.26,2.5607,1.75,28457.8,95.777693546887,104.71
2020-02-29,816.26,2.5607,1.75,28463.67,95.777693546887,104.71
2020-03-01,816.26,2.5607,1.75,28469.54,102.04995529307,105.06
2020-03-02,818.32,2.5393,1.75,28475.41,102.04995529307,105.06
2020-03-03,817.45,2.548,1.75,28481.29,102.04995529307,105.06
2020-03-04,809.81,2.5768,1.75,28487.16,102.04995529307,105.06
2020-03-05,812.19,2.5613,1.75,28493.04,102.04995529307,105.06
2020-03-06,823.28,2.5689,1.75,28498.92,102.04995529307,105.06
2020-03-07,823.28,2.5689,1.75,28504.8,102.04995529307,105.06
2020-03-08,823.28,2.5689,1.75,28510.68,102.04995529307,105.06
2020-03-09,828.95,2.5652,1.75,28516.56,102.04995529307,105.06
2020-03-10,841.06,2.5352,1.75,28520.23,102.04995529307,105.06
2020-03-11,834.22,2.5045,1.75,28523.91,102.04995529307,105.06
2020-03-12,835.48,2.5201,1.75,28527.58,102.04995529307,105.06
2020-03-13,852.06,2.5042,1.75,28531.25,102.04995529307,105.06
2020-03-14,852.06,2.5042,1.75,28534.93,102.04995529307,105.06
2020-03-15,852.06,2.5042,1.75,28538.6,102.04995529307,105.06
2020-03-16,836.66,2.4607,1.75,28542.28,102.04995529307,105.06
2020-03-17,850.51,2.4711,1.0,28545.95,102.04995529307,105.06
2020-03-18,855.09,2.3932,1.0,28549.63,102.04995529307,105.06
2020-03-19,862.69,2.3263,1.0,28553.31,102.04995529307,105.06
2020-03-20,867.83,2.1453,1.0,28556.98,102.04995529307,105.06
2020-03-21,867.83,2.1453,1.0,28560.66,102.04995529307,105.06
2020-03-22,867.83,2.1453,1.0,28564.34,102.04995529307,105.06
2020-03-23,851.01,2.1865,1.0,28568.02,102.04995529307,105.06
2020-03-24,861.07,2.1796,1.0,28571.7,102.04995529307,105.06
2020-03-25,847.04,2.0979,1.0,28575.38,102.04995529307,105.06
2020-03-26,843.96,2.1823,1.0,28579.06,102.04995529307,105.06
2020-03-27,836.05,2.1982,1.0,28582.74,102.04995529307,105.06
2020-03-28,836.05,2.1982,1.0,28586.42,102.04995529307,105.06
2020-03-29,836.05,2.1982,1.0,28590.1,102.04995529307,105.06
2020-03-30,835.23,2.1722,1.0,28593.78,102.04995529307,105.06
2020-03-31,846.3,2.1693,1.0,28597.46,102.04995529307,105.06
2020-04-01,852.03,2.1593,0.5,28601.15,88.167635520628,105.01
2020-04-02,863.81,2.2402,0.5,28604.83,88.167635520628,105.01
2020-04-03,861.89,2.1706,0.5,28608.51,88.167635520628,105.01
2020-04-04,861.89,2.1706,0.5,28612.2,88.167635520628,105.01
2020-04-05,861.89,2.1706,0.5,28615.88,88.167635520628,105.01
2020-04-06,863.99,2.2133,0.5,28619.57,88.167635520628,105.01
2020-04-07,853.91,2.1882,0.5,28623.25,88.167635520628,105.01
2020-04-08,842.05,2.209,0.5,28626.94,88.167635520628,105.01
2020-04-09,851.9,2.2765,0.5,28630.63,88.167635520628,105.01
2020-04-10,851.9,2.2765,0.5,28633.49,88.167635520628,105.01
2020-04-11,851.9,2.2765,0.5,28636.35,88.167635520628,105.01
2020-04-12,851.9,2.2765,0.5,28639.21,88.167635520628,105.01
2020-04-13,839.49,2.2581,0.5,28642.07,88.167635520628,105.01
2020-04-14,844.57,2.2648,0.5,28644.93,88.167635520628,105.01
2020-04-15,848.63,2.2648,0.5,28647.79,88.167635520628,105.01
2020-04-16,859.31,2.3288,0.5,28650.65,88.167635520628,105.01
2020-04-17,852.52,2.3052,0.5,28653.51,88.167635520628,105.01
2020-04-18,852.52,2.3052,0.5,28656.37,88.167635520628,105.01
2020-04-19,852.52,2.3052,0.5,28659.23,88.167635520628,105.01
2020-04-20,849.45,2.3216,0.5,28662.09,88.167635520628,105.01
2020-04-21,856.23,2.356,0.5,28664.96,88.167635520628,105.01
2020-04-22,862.06,2.3402,0.5,28667.82,88.167635520628,105.01
2020-04-23,856.51,2.2682,0.5,28670.68,88.167635520628,105.01
2020-04-24,858.87,2.3175,0.5,28673.54,88.167635520628,105.01
2020-04-25,858.87,2.3175,0.5,28676.41,88.167635520628,105.01
2020-04-26,858.87,2.3175,0.5,28679.27,88.167635520628,105.01
2020-04-27,859.95,2.3294,0.5,28682.13,88.167635520628,105.01
2020-04-28,856.76,2.3218,0.5,28685.0,88.167635520628,105.01
2020-04-29,850.41,2.3456,0.5,28687.86,88.167635520628,105.01
2020-04-30,836.62,2.3564,0.5,28690.73,88.167635520628,105.01
2020-05-01,836.62,2.3564,0.5,28693.59,86.887787133634,104.96
2020-05-02,836.62,2.3564,0.5,28696.46,86.887787133634,104.96
2020-05-03,836.62,2.3564,0.5,28699.32,86.887787133634,104.96
2020-05-04,837.92,2.3737,0.5,28702.19,86.887787133634,104.96
2020-05-05,838.74,2.3047,0.5,28705.05,86.887787133634,104.96
2020-05-06,832.84,2.3107,0.5,28707.92,86.887787133634,104.96
2020-05-07,839.08,2.3258,0.5,28710.79,86.887787133634,104.96
2020-05-08,836.27,2.344,0.5,28713.65,86.887787133634,104.96
2020-05-09,836.27,2.344,0.5,28716.52,86.887787133634,104.96
2020-05-10,836.27,2.344,0.5,28716.52,86.887787133634,104.96
2020-05-11,827.65,2.3783,0.5,28716.52,86.887787133634,104.96
2020-05-12,826.05,2.3783,0.5,28716.52,86.887787133634,104.96
2020-05-13,821.88,2.3695,0.5,28716.52,86.887787133634,104.96
2020-05-14,820.38,2.3712,0.5,28716.52,86.887787133634,104.96
2020-05-15,822.93,2.3546,0.5,28716.52,86.887787133634,104.96
2020-05-16,822.93,2.3546,0.5,28716.52,86.887787133634,104.96
2020-05-17,822.93,2.3546,0.5,28716.52,86.887787133634,104.96
2020-05-18,823.86,2.3468,0.5,28716.52,86.887787133634,104.96
2020-05-19,820.65,2.3387,0.5,28716.52,86.887787133634,104.96
2020-05-20,819.08,2.4004,0.5,28716.52,86.887787133634,104.96
2020-05-21,819.08,2.4004,0.5,28716.52,86.887787133634,104.96
2020-05-22,806.17,2.4161,0.5,28716.52,86.887787133634,104.96
2020-05-23,806.17,2.4161,0.5,28716.52,86.887787133634,104.96
2020-05-24,806.17,2.4161,0.5,28716.52,86.887787133634,104.96
2020-05-25,805.75,2.433,0.5,28716.52,86.887787133634,104.96
2020-05-26,803.74,2.3858,0.5,28716.52,86.887787133634,104.96
2020-05-27,802.1,2.3858,0.5,28716.52,86.887787133634,104.96
2020-05-28,816.47,2.4164,0.5,28716.52,86.887787133634,104.96
2020-05-29,812.74,2.3708,0.5,28716.52,86.887787133634,104.96
2020-05-30,812.74,2.3708,0.5,28716.52,86.887787133634,104.96
2020-05-31,812.74,2.3708,0.5,28716.52,86.887787133634,104.96
2020-06-01,806.32,2.4066,0.5,28716.52,85.333955241404,104.89
2020-06-02,796.46,2.4278,0.5,28716.52,85.333955241404,104.89
2020-06-03,782.86,2.4758,0.5,28716.52,85.333955241404,104.89
2020-06-04,769.13,2.4978,0.5,28716.52,85.333955241404,104.89
2020-06-05,775.58,2.4944,0.5,28716.52,85.333955241404,104.89
2020-06-06,775.58,2.4944,0.5,28716.52,85.333955241404,104.89
2020-06-07,775.58,2.4944,0.5,28716.52,85.333955241404,104.89
2020-06-08,764.97,2.5003,0.5,28716.52,85.333955241404,104.89
2020-06-09,769.26,2.5716,0.5,28716.52,85.333955241404,104.89
2020-06-10,771.96,2.5767,0.5,28715.56,85.333955241404,104.89
2020-06-11,767.93,2.6098,0.5,28714.6,85.333955241404,104.89
2020-06-12,784.65,2.6694,0.5,28713.65,85.333955241404,104.89
2020-06-13,784.65,2.6694,0.5,28712.69,85.333955241404,104.89
2020-06-14,784.65,2.6694,0.5,28711.73,85.333955241404,104.89
2020-06-15,790.73,2.6043,0.5,28710.77,85.333955241404,104.89
2020-06-16,796.87,2.6134,0.5,28709.82,85.333955241404,104.89
2020-06-17,779.1,2.5759,0.5,28708.86,85.333955241404,104.89
2020-06-18,798.53,2.5848,0.5,28707.9,85.333955241404,104.89
2020-06-19,812.19,2.6041,0.5,28706.94,85.333955241404,104.89
2020-06-20,812.19,2.6041,0.5,28705.99,85.333955241404,104.89
2020-06-21,812.19,2.6041,0.5,28705.03,85.333955241404,104.89
2020-06-22,817.33,2.6234,0.5,28704.07,85.333955241404,104.89
2020-06-23,816.02,2.6441,0.5,28703.12,85.333955241404,104.89
2020-06-24,817.9,2.6585,0.5,28702.16,85.333955241404,104.89
2020-06-25,820.68,2.6726,0.5,28701.2,85.333955241404,104.89
2020-06-26,813.25,2.6565,0.5,28700.24,85.333955241404,104.89
2020-06-27,813.25,2.6565,0.5,28699.29,85.333955241404,104.89
2020-06-28,813.25,2.6565,0.5,28698.33,85.333955241404,104.89
2020-06-29,813.25,2.6565,0.5,28697.37,85.333955241404,104.89
2020-06-30,816.36,2.6687,0.5,28696.42,85.333955241404,104.89
2020-07-01,821.23,2.6996,0.5,28695.46,85.009016978429,104.99
2020-07-02,816.29,2.7236,0.5,28694.5,85.009016978429,104.99
2020-07-03,803.98,2.7446,0.5,28693.54,85.009016978429,104.99
2020-07-04,803.98,2.7446,0.5,28692.59,85.009016978429,104.99
2020-07-05,803.98,2.7446,0.5,28691.63,85.009016978429,104.99
2020-07-06,801.46,2.7538,0.5,28690.67,85.009016978429,104.99
2020-07-07,798.79,2.7322,0.5,28689.72,85.009016978429,104.99
2020-07-08,793.88,2.7829,0.5,28688.76,85.009016978429,104.99
2020-07-09,786.18,2.8054,0.5,28687.8,85.009016978429,104.99
2020-07-10,781.74,2.826,0.5,28686.87,85.009016978429,104.99
2020-07-11,781.74,2.826,0.5,28685.95,85.009016978429,104.99
2020-07-12,781.74,2.826,0.5,28685.02,85.009016978429,104.99
2020-07-13,790.82,2.8578,0.5,28684.1,85.009016978429,104.99
2020-07-14,788.22,2.9114,0.5,28683.17,85.009016978429,104.99
2020-07-15,787.87,2.9847,0.5,28682.25,85.009016978429,104.99
2020-07-16,787.87,2.9847,0.5,28681.32,85.009016978429,104.99
2020-07-17,787.5,2.9463,0.5,28680.39,85.009016978429,104.99
2020-07-18,787.5,2.9463,0.5,28679.47,85.009016978429,104.99
2020-07-19,787.5,2.9463,0.5,28678.54,85.009016978429,104.99
2020-07-20,787.26,2.9201,0.5,28677.62,85.009016978429,104.99
2020-07-21,786.04,2.9284,0.5,28676.69,85.009016978429,104.99
2020-07-22,777.66,2.9458,0.5,28675.77,85.009016978429,104.99
2020-07-23,769.06,2.9685,0.5,28674.84,85.009016978429,104.99
2020-07-24,767.17,2.9497,0.5,28673.92,85.009016978429,104.99
2020-07-25,767.17,2.9497,0.5,28672.99,85.009016978429,104.99
2020-07-26,767.17,2.9497,0.5,28672.06,85.009016978429,104.99
2020-07-27,768.63,2.9801,0.5,28671.14,85.009016978429,104.99
2020-07-28,768.81,2.9167,0.5,28670.21,85.009016978429,104.99
2020-07-29,767.82,2.915,0.5,28669.29,85.009016978429,104.99
2020-07-30,759.18,2.9438,0.5,28668.36,85.009016978429,104.99
2020-07-31,754.45,2.9402,0.5,28667.44,85.009016978429,104.99
2020-08-01,754.45,2.9402,0.5,28666.51,90.178266811196,105.13
2020-08-02,754.45,2.9402,0.5,28665.59,90.178266811196,105.13
2020-08-03,757.06,2.922,0.5,28664.66,90.178266811196,105.13
2020-08-04,761.34,2.913,0.5,28663.74,90.178266811196,105.13
2020-08-05,767.98,2.9461,0.5,28662.81,90.178266811196,105.13
2020-08-06,774.82,2.9271,0.5,28661.89,90.178266811196,105.13
2020-08-07,777.18,2.9478,0.5,28660.96,90.178266811196,105.13
2020-08-08,777.18,2.9478,0.5,28660.04,90.178266811196,105.13
2020-08-09,777.18,2.9478,0.5,28659.11,90.178266811196,105.13
2020-08-10,784.28,2.9392,0.5,28660.03,90.178266811196,105.13
2020-08-11,796.58,2.8613,0.5,28660.96,90.178266811196,105.13
2020-08-12,793.61,2.9002,0.5,28661.88,90.178266811196,105.13
2020-08-13,792.69,2.8947,0.5,28662.81,90.178266811196,105.13
2020-08-14,793.32,2.9187,0.5,28663.73,90.178266811196,105.13
2020-08-15,793.32,2.9187,0.5,28664.65,90.178266811196,105.13
2020-08-16,793.32,2.9187,0.5,28665.58,90.178266811196,105.13
2020-08-17,796.73,2.8411,0.5,28666.5,90.178266811196,105.13
2020-08-18,803.4,2.8929,0.5,28667.43,90.178266811196,105.13
2020-08-19,796.23,2.926,0.5,28668.35,90.178266811196,105.13
2020-08-20,784.25,2.9851,0.5,28669.28,90.178266811196,105.13
2020-08-21,785.84,3.0385,0.5,28670.2,90.178266811196,105.13
2020-08-22,785.84,3.0385,0.5,28671.12,90.178266811196,105.13
2020-08-23,785.84,3.0385,0.5,28672.05,90.178266811196,105.13
2020-08-24,790.88,3.0018,0.5,28672.97,90.178266811196,105.13
2020-08-25,786.17,2.9536,0.5,28673.9,90.178266811196,105.13
2020-08-26,784.44,2.9637,0.5,28674.82,90.178266811196,105.13
2020-08-27,786.91,2.9694,0.5,28675.75,90.178266811196,105.13
2020-08-28,784.27,3.0005,0.5,28676.67,90.178266811196,105.13
2020-08-29,784.27,3.0005,0.5,28677.6,90.178266811196,105.13
2020-08-30,784.27,3.0005,0.5,28678.52,90.178266811196,105.13
2020-08-31,779.92,3.0122,0.5,28679.45,90.178266811196,105.13
2020-09-01,776.46,3.038,0.5,28680.37,92.23888919338,105.8
2020-09-02,770.59,3.038,0.5,28681.3,92.23888919338,105.8
2020-09-03,771.45,3.0431,0.5,28682.22,92.23888919338,105.8
2020-09-04,773.71,3.0435,0.5,28683.14,92.23888919338,105.8
2020-09-05,773.71,3.0435,0.5,28684.07,92.23888919338,105.8
2020-09-06,773.71,3.0435,0.5,28684.99,92.23888919338,105.8
2020-09-07,773.76,2.9822,0.5,28685.92,92.23888919338,105.8
2020-09-08,773.24,3.0525,0.5,28686.84,92.23888919338,105.8
2020-09-09,776.65,3.0893,0.5,28687.77,92.23888919338,105.8
2020-09-10,767.87,3.0369,0.5,28688.73,92.23888919338,105.8
2020-09-11,764.99,3.0656,0.5,28689.68,92.23888919338,105.8
2020-09-12,764.99,3.0656,0.5,28690.64,92.23888919338,105.8
2020-09-13,764.99,3.0656,0.5,28691.59,92.23888919338,105.8
2020-09-14,768.34,3.0346,0.5,28692.55,92.23888919338,105.8
2020-09-15,767.01,3.071,0.5,28693.51,92.23888919338,105.8
2020-09-16,760.01,3.091,0.5,28694.46,92.23888919338,105.8
2020-09-17,761.54,3.0744,0.5,28695.42,92.23888919338,105.8
2020-09-18,761.54,3.0744,0.5,28696.37,92.23888919338,105.8
2020-09-19,761.54,3.0744,0.5,28697.33,92.23888919338,105.8
2020-09-20,761.54,3.0744,0.5,28698.29,92.23888919338,105.8
2020-09-21,764.34,3.0815,0.5,28699.24,92.23888919338,105.8
2020-09-22,772.83,3.1084,0.5,28700.2,92.23888919338,105.8
2020-09-23,773.4,3.0475,0.5,28701.15,92.23888919338,105.8
2020-09-24,781.44,3.0881,0.5,28702.11,92.23888919338,105.8
2020-09-25,788.02,3.0015,0.5,28703.07,92.23888919338,105.8
2020-09-26,788.02,3.0015,0.5,28704.02,92.23888919338,105.8
2020-09-27,788.02,3.0015,0.5,28704.98,92.23888919338,105.8
2020-09-28,787.15,2.9607,0.5,28705.94,92.23888919338,105.8
2020-09-29,784.19,2.9681,0.5,28706.89,92.23888919338,105.8
2020-09-30,784.46,2.9754,0.5,28707.85,92.23888919338,105.8
2020-10-01,788.15,2.9819,0.5,28708.8,96.232464096099,106.52
2020-10-02,785.04,3.0246,0.5,28709.76,96.232464096099,106.52
2020-10-03,785.04,3.0246,0.5,28710.72,96.232464096099,106.52
2020-10-04,785.04,3.0246,0.5,28711.67,96.232464096099,106.52
2020-10-05,790.81,2.8916,0.5,28712.63,96.232464096099,106.52
2020-10-06,794.34,2.9696,0.5,28713.59,96.232464096099,106.52
2020-10-07,797.35,2.9548,0.5,28714.54,96.232464096099,106.52
2020-10-08,795.05,2.9546,0.5,28715.5,96.232464096099,106.52
2020-10-09,797.25,3.0238,0.5,28716.46,96.232464096099,106.52
2020-10-10,797.25,3.0238,0.5,28722.0,96.232464096099,106.52
2020-10-11,797.25,3.0238,0.5,28727.54,96.232464096099,106.52
2020-10-12,797.25,3.0238,0.5,28733.09,96.232464096099,106.52
2020-10-13,796.05,3.0292,0.5,28738.63,96.232464096099,106.52
2020-10-14,797.66,3.0518,0.5,28744.18,96.232464096099,106.52
2020-10-15,798.56,3.0308,0.5,28749.73,96.232464096099,106.52
2020-10-16,801.91,3.0402,0.5,28755.28,96.232464096099,106.52
2020-10-17,801.91,3.0402,0.5,28760.83,96.232464096099,106.52
2020-10-18,801.91,3.0402,0.5,28766.38,96.232464096099,106.52
2020-10-19,795.68,3.0564,0.5,28771.93,96.232464096099,106.52
2020-10-20,788.27,3.0499,0.5,28777.48,96.232464096099,106.52
2020-10-21,786.66,3.0657,0.5,28783.03,96.232464096099,106.52
2020-10-22,784.07,3.1203,0.5,28788.59,96.232464096099,106.52
2020-10-23,781.41,3.1651,0.5,28794.14,96.232464096099,106.52
2020-10-24,781.41,3.1651,0.5,28799.7,96.232464096099,106.52
2020-10-25,781.41,3.1651,0.5,28805.26,96.232464096099,106.52
2020-10-26,777.72,3.133,0.5,28810.82,96.232464096099,106.52
2020-10-27,779.57,3.1082,0.5,28816.38,96.232464096099,106.52
2020-10-28,772.05,3.0667,0.5,28821.94,96.232464096099,106.52
2020-10-29,775.56,3.0748,0.5,28827.5,96.232464096099,106.52
2020-10-30,770.45,3.0527,0.5,28833.07,96.232464096099,106.52
2020-10-31,770.45,3.0527,0.5,28838.63,96.232464096099,106.52
2020-11-01,770.45,3.0527,0.5,28844.2,101.31170190947,106.38
2020-11-02,771.92,3.0466,0.5,28849.76,101.31170190947,106.38
2020-11-03,769.17,3.0425,0.5,28855.33,101.31170190947,106.38
2020-11-04,758.53,3.0631,0.5,28860.9,101.31170190947,106.38
2020-11-05,757.16,3.0876,0.5,28866.47,101.31170190947,106.38
2020-11-06,752.01,3.0974,0.5,28872.04,101.31170190947,106.38
2020-11-07,752.01,3.0974,0.5,28877.61,101.31170190947,106.38
2020-11-08,752.01,3.0974,0.5,28883.18,101.31170190947,106.38
2020-11-09,759.25,3.1039,0.5,28888.76,101.31170190947,106.38
2020-11-10,753.75,3.1457,0.5,28895.48,101.31170190947,106.38
2020-11-11,760.9,3.1313,0.5,28902.2,101.31170190947,106.38
2020-11-12,757.42,3.1358,0.5,28908.92,101.31170190947,106.38
2020-11-13,757.43,3.1144,0.5,28915.64,101.31170190947,106.38
2020-11-14,757.43,3.1144,0.5,28922.37,101.31170190947,106.38
2020-11-15,757.43,3.1144,0.5,28929.09,101.31170190947,106.38
2020-11-16,766.7,3.137,0.5,28935.82,101.31170190947,106.38
2020-11-17,767.86,3.1599,0.5,28942.55,101.31170190947,106.38
2020-11-18,767.05,3.2173,0.5,28949.28,101.31170190947,106.38
2020-11-19,758.1,3.1965,0.5,28956.01,101.31170190947,106.38
2020-11-20,758.62,3.2067,0.5,28962.74,101.31170190947,106.38
2020-11-21,758.62,3.2067,0.5,28969.48,101.31170190947,106.38
2020-11-22,758.62,3.2067,0.5,28976.22,101.31170190947,106.38
2020-11-23,761.55,3.2098,0.5,28982.95,101.31170190947,106.38
2020-11-24,765.96,3.2942,0.5,28989.69,101.31170190947,106.38
2020-11-25,772.83,3.2487,0.5,28996.44,101.31170190947,106.38
2020-11-26,771.68,3.3018,0.5,29003.18,101.31170190947,106.38
2020-11-27,766.0,3.3037,0.5,29009.92,101.31170190947,106.38
2020-11-28,766.0,3.3037,0.5,29016.67,101.31170190947,106.38
2020-11-29,766.0,3.3037,0.5,29023.42,101.31170190947,106.38
2020-11-30,766.69,3.3507,0.5,29030.17,101.31170190947,106.38
2020-12-01,767.29,3.3963,0.5,29036.92,110.66572544925,106.74
2020-12-02,760.16,3.4334,0.5,29043.67,110.66572544925,106.74
2020-12-03,755.34,3.4873,0.5,29050.42,110.66572544925,106.74
2020-12-04,752.03,3.4775,0.5,29057.18,110.66572544925,106.74
2020-12-05,752.03,3.4775,0.5,29063.94,110.66572544925,106.74
2020-12-06,752.03,3.4775,0.5,29070.7,110.66572544925,106.74
2020-12-07,747.61,3.4784,0.5,29077.46,110.66572544925,106.74
2020-12-08,747.61,3.4784,0.5,29084.22,110.66572544925,106.74
2020-12-09,744.82,3.5157,0.5,29090.98,110.66572544925,106.74
2020-12-10,739.45,3.4832,0.5,29090.04,110.66572544925,106.74
2020-12-11,738.17,3.4952,0.5,29089.1,110.66572544925,106.74
2020-12-12,738.17,3.4952,0.5,29088.16,110.66572544925,106.74
2020-12-13,738.17,3.4952,0.5,29087.22,110.66572544925,106.74
2020-12-14,733.55,3.5656,0.5,29086.29,110.66572544925,106.74
2020-12-15,731.58,3.5176,0.5,29085.35,110.66572544925,106.74
2020-12-16,734.23,3.5059,0.5,29084.41,110.66572544925,106.74
2020-12-17,735.09,3.5203,0.5,29083.47,110.66572544925,106.74
2020-12-18,723.44,3.5442,0.5,29082.53,110.66572544925,106.74
2020-12-19,723.44,3.5442,0.5,29081.59,110.66572544925,106.74
2020-12-20,723.44,3.5442,0.5,29080.65,110.66572544925,106.74
2020-12-21,723.85,3.5835,0.5,29079.72,110.66572544925,106.74
2020-12-22,730.7,3.6146,0.5,29078.78,110.66572544925,106.74
2020-12-23,728.96,3.55,0.5,29077.84,110.66572544925,106.74
2020-12-24,716.25,3.5034,0.5,29076.9,110.66572544925,106.74
2020-12-25,716.25,3.5034,0.5,29075.96,110.66572544925,106.74
2020-12-26,716.25,3.5034,0.5,29075.02,110.66572544925,106.74
2020-12-27,716.25,3.5034,0.5,29074.08,110.66572544925,106.74
2020-12-28,710.26,3.5503,0.5,29073.15,110.66572544925,106.74
2020-12-29,710.64,3.5248,0.5,29072.21,110.66572544925,106.74
2020-12-30,711.24,3.5248,0.5,29071.27,110.66572544925,106.74
2020-12-31,711.24,3.5248,0.5,29070.33,110.66572544925,106.74
2021-01-01,711.24,3.5248,0.5,29069.39,96.307192010259,107.49
2021-01-02,711.24,3.5248,0.5,29068.46,96.307192010259,107.49
2021-01-03,711.24,3.5248,0.5,29067.52,96.307192010259,107.49
2021-01-04,710.95,3.5586,0.5,29066.58,96.307192010259,107.49
2021-01-05,702.93,3.5149,0.5,29065.64,96.307192010259,107.49
2021-01-06,702.29,3.558,0.5,29064.7,96.307192010259,107.49
2021-01-07,696.18,3.6263,0.5,29063.76,96.307192010259,107.49
2021-01-08,709.99,3.6426,0.5,29062.83,96.307192010259,107.49
2021-01-09,709.99,3.6426,0.5,29061.89,96.307192010259,107.49
2021-01-10,709.99,3.6426,0.5,29064.7,96.307192010259,107.49
2021-01-11,713.28,3.7045,0.5,29067.51,96.307192010259,107.49
2021-01-12,718.89,3.6823,0.5,29070.32,96.307192010259,107.49
2021-01-13,725.24,3.5606,0.5,29073.13,96.307192010259,107.49
2021-01-14,739.72,3.6127,0.5,29075.93,96.307192010259,107.49
2021-01-15,735.35,3.6263,0.5,29078.74,96.307192010259,107.49
2021-01-16,735.35,3.6263,0.5,29081.55,96.307192010259,107.49
2021-01-17,735.35,3.6263,0.5,29084.36,96.307192010259,107.49
2021-01-18,735.06,3.6467,0.5,29087.18,96.307192010259,107.49
2021-01-19,736.11,3.6004,0.5,29089.99,96.307192010259,107.49
2021-01-20,733.73,3.6143,0.5,29092.8,96.307192010259,107.49
2021-01-21,730.38,3.6067,0.5,29095.61,96.307192010259,107.49
